                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    261,                0.48178,                0.41397,                0.46435,                0.96779,                0.28081,                   0.03,                0.03322,                0.02762,                0.39958,                   0.03,                0.03537,                0.01581,                    nan,                0.35823,                    nan,                    nan,             0.00097436,             0.00097436,             0.00097436
                    262,                0.47408,                0.41815,                0.46944,                0.97703,                 0.5213,                   0.03,                0.03726,                0.03198,                0.29697,                   0.03,                0.04252,                0.01744,                    nan,                0.31349,                    nan,                    nan,              0.0009704,              0.0009704,              0.0009704
                    263,                 0.4406,                0.40498,                0.43942,                0.94862,                0.67205,                   0.03,                0.04173,                0.03723,                0.60238,                   0.03,                0.05349,                0.02226,                    nan,                0.30101,                    nan,                    nan,             0.00096644,             0.00096644,             0.00096644
                    264,                0.47913,                0.41946,                0.46367,                0.96723,                0.87616,                   0.03,                0.04121,                 0.0373,                0.87616,                   0.03,                0.05039,                0.01864,                    nan,                0.32125,                    nan,                    nan,             0.00096248,             0.00096248,             0.00096248
                    265,                0.48551,                0.40685,                0.45744,                0.99192,                0.90298,                   0.03,                 0.0424,                0.03696,                0.71123,                   0.03,                0.04817,                0.01893,                    nan,                0.42295,                    nan,                    nan,             0.00095852,             0.00095852,             0.00095852
                    266,                0.46787,                0.42139,                0.43874,                0.95654,                 0.9227,                   0.03,                0.04205,                0.03543,                 0.9227,                   0.03,                0.04433,                0.01871,                    nan,                0.33103,                    nan,                    nan,             0.00095456,             0.00095456,             0.00095456
                    267,                0.46056,                0.38464,                0.42576,                0.96185,                0.63577,                   0.03,                0.02809,                0.02448,                0.63577,                   0.03,                0.02529,                0.01276,                    nan,                0.41441,                    nan,                    nan,              0.0009506,              0.0009506,              0.0009506
                    268,                0.45858,                0.39525,                0.43771,                0.94429,                0.40971,                   0.03,                0.03429,                 0.0272,                0.97087,                   0.02,                0.02283,                0.01254,                    nan,                0.53418,                    nan,                    nan,             0.00094664,             0.00094664,             0.00094664
                    269,                0.45523,                0.41923,                0.43641,                0.95549,                0.45221,                   0.02,                0.02703,                0.02386,                0.44767,                   0.02,                0.03176,                0.01294,                    nan,                0.37808,                    nan,                    nan,             0.00094268,             0.00094268,             0.00094268
                    270,                0.50577,                0.38066,                0.44202,                0.97128,                0.26235,                   0.03,                0.02786,                0.02425,                0.29465,                   0.03,                0.02904,                0.01455,                    nan,                0.42538,                    nan,                    nan,             0.00093872,             0.00093872,             0.00093872
                    271,                0.45006,                0.37602,                0.42959,                0.95748,                0.16253,                   0.02,                0.03139,                0.02518,                0.84162,                   0.02,                0.02357,                0.01162,                    nan,                0.54609,                    nan,                    nan,             0.00093476,             0.00093476,             0.00093476
                    272,                0.46009,                0.38097,                0.44541,                0.95096,                0.37862,                   0.02,                0.03732,                0.03279,                0.04464,                   0.05,                0.04378,                0.01728,                    nan,                0.53817,                    nan,                    nan,              0.0009308,              0.0009308,              0.0009308
                    273,                0.48201,                0.44499,                0.47629,                0.95486,                0.90305,                   0.03,                0.04855,                0.03892,                0.90305,                   0.03,                0.03746,                0.01679,                    nan,                0.36484,                    nan,                    nan,             0.00092684,             0.00092684,             0.00092684
                    274,                0.48945,                0.42583,                0.46467,                0.95781,                0.90678,                   0.03,                0.04215,                0.03743,                0.90678,                   0.03,                0.04219,                0.01445,                    nan,                0.42306,                    nan,                    nan,             0.00092288,             0.00092288,             0.00092288
                    275,                0.46553,                0.40479,                0.43852,                0.97864,                0.78819,                0.03764,                0.05637,                0.04252,                0.90058,                   0.03,                0.05614,                0.02127,                    nan,                0.41224,                    nan,                    nan,             0.00091892,             0.00091892,             0.00091892
                    276,                0.46151,                0.38392,                0.42692,                0.97051,                0.97422,                   0.03,                0.04216,                 0.0364,                0.97422,                   0.03,                0.04601,                0.01401,                    nan,                0.37814,                    nan,                    nan,             0.00091496,             0.00091496,             0.00091496
                    277,                0.44668,                0.39089,                0.41277,                0.95545,                0.41293,                   0.03,                0.03527,                   0.03,                0.29133,                   0.03,                0.04846,                0.02011,                    nan,                 0.3684,                    nan,                    nan,               0.000911,               0.000911,               0.000911
                    278,                0.46751,                0.39984,                0.43937,                0.94988,                0.80468,                   0.03,                0.04577,                 0.0414,                0.06122,                   0.06,                0.05716,                0.02392,                    nan,                0.39405,                    nan,                    nan,             0.00090704,             0.00090704,             0.00090704
                    279,                 0.4597,                0.39914,                0.44173,                0.95964,                0.87097,                   0.03,                0.03689,                 0.0332,                0.87097,                   0.03,                 0.0435,                0.01658,                    nan,                0.41218,                    nan,                    nan,             0.00090308,             0.00090308,             0.00090308
                    280,                0.45325,                0.39751,                0.41773,                0.94662,                0.78516,                   0.03,                0.05018,                0.04255,                0.78516,                   0.03,                0.05018,                0.02484,                    nan,                 0.4422,                    nan,                    nan,             0.00089912,             0.00089912,             0.00089912
                    281,                0.44509,                0.45114,                0.42735,                0.95744,                0.90986,                   0.03,                0.03391,                0.03026,                0.90986,                   0.03,                0.03148,                0.01545,                    nan,                0.38884,                    nan,                    nan,             0.00089516,             0.00089516,             0.00089516
                    282,                0.45614,                0.39129,                0.43545,                0.96243,                0.94934,                   0.03,                0.04473,                0.03849,                0.96853,                   0.02,                0.02955,                0.01798,                    nan,                0.49365,                    nan,                    nan,              0.0008912,              0.0008912,              0.0008912
                    283,                0.45232,                0.40322,                0.42544,                0.96667,                0.93576,                   0.03,                0.04757,                0.04203,                0.07609,                   0.07,                0.06954,                0.02401,                    nan,                0.31916,                    nan,                    nan,             0.00088724,             0.00088724,             0.00088724
                    284,                0.45842,                0.38807,                0.44722,                 0.9651,                0.86529,                   0.03,                0.04056,                0.03579,                0.86529,                   0.03,                0.04317,                0.02226,                    nan,                0.32196,                    nan,                    nan,             0.00088328,             0.00088328,             0.00088328
                    285,                0.46482,                0.40387,                0.43838,                0.96332,                0.51103,                   0.03,                0.03226,                0.02823,                0.51103,                   0.03,                0.03226,                0.01612,                    nan,                0.35653,                    nan,                    nan,             0.00087932,             0.00087932,             0.00087932
                    286,                 0.4627,                0.45166,                0.46583,                0.95564,                0.53382,                   0.03,                0.02709,                0.02431,                0.53382,                   0.03,                0.02679,                0.01046,                    nan,                0.46976,                    nan,                    nan,             0.00087536,             0.00087536,             0.00087536
                    287,                 0.4555,                0.40851,                0.42642,                0.94049,                0.67236,                   0.03,                0.03178,                0.03025,                0.67236,                   0.03,                0.02895,                0.01397,                    nan,                0.46536,                    nan,                    nan,              0.0008714,              0.0008714,              0.0008714
                    288,                0.47329,                0.40925,                0.44833,                 0.9662,                0.03883,                   0.04,                0.03923,                0.03567,                0.04854,                   0.05,                0.04731,                0.01704,                    nan,                0.46582,                    nan,                    nan,             0.00086744,             0.00086744,             0.00086744
                    289,                0.46988,                0.41165,                0.45638,                0.95839,                0.04348,                   0.04,                0.04211,                0.03931,                0.95465,                   0.02,                0.03184,                0.01509,                    nan,                 0.5476,                    nan,                    nan,             0.00086348,             0.00086348,             0.00086348
                    290,                0.44392,                0.39164,                0.39153,                0.95315,                0.51571,                   0.02,                0.03955,                 0.0354,                0.51571,                   0.02,                0.03927,                0.01685,                    nan,                0.42385,                    nan,                    nan,             0.00085952,             0.00085952,             0.00085952
                    291,                0.44441,                0.38358,                0.42254,                0.95042,                0.47502,                   0.03,                0.04628,                 0.0407,                0.50213,                   0.03,                0.03937,                0.02291,                    nan,                 0.3625,                    nan,                    nan,             0.00085556,             0.00085556,             0.00085556
                    292,                0.42645,                0.34046,                0.39523,                0.92684,                0.64352,                   0.03,                0.04653,                0.04325,                0.64352,                   0.03,                   0.04,                 0.0191,                    nan,                0.50706,                    nan,                    nan,              0.0008516,              0.0008516,              0.0008516
                    293,                0.44229,                 0.4092,                0.43561,                0.94143,                0.67762,                   0.03,                0.03762,                0.03235,                0.67762,                   0.03,                0.03364,                0.01699,                    nan,                0.42955,                    nan,                    nan,             0.00084764,             0.00084764,             0.00084764
                    294,                0.44989,                0.38965,                0.41606,                0.95729,                0.39763,                   0.03,                0.03927,                0.03284,                0.39763,                   0.03,                0.03924,                0.01672,                    nan,                0.51416,                    nan,                    nan,             0.00084368,             0.00084368,             0.00084368
                    295,                0.46519,                0.42505,                0.41825,                0.96748,                0.41037,                   0.02,                0.03361,                0.03121,                0.41037,                   0.02,                0.03361,                0.01784,                    nan,                0.56588,                    nan,                    nan,             0.00083972,             0.00083972,             0.00083972
                    296,                0.43807,                0.36812,                0.39713,                0.93595,                0.44257,                   0.02,                0.03819,                0.03535,                0.44257,                   0.02,                0.03819,                0.01826,                    nan,                0.42837,                    nan,                    nan,             0.00083576,             0.00083576,             0.00083576
                    297,                0.45649,                0.39911,                0.40856,                0.94772,                0.05556,                   0.04,                0.04456,                0.04048,                0.05556,                   0.04,                0.04456,                0.01987,                    nan,                0.47998,                    nan,                    nan,              0.0008318,              0.0008318,              0.0008318
                    298,                0.43498,                0.36719,                0.41793,                0.94942,                0.51172,                   0.02,                0.02591,                0.02199,                0.51321,                   0.02,                0.02325,                0.01257,                    nan,                0.38781,                    nan,                    nan,             0.00082784,             0.00082784,             0.00082784
                    299,                0.45309,                0.35774,                0.40946,                  0.954,                0.50875,                   0.02,                0.03154,                0.02658,                0.74485,                0.02938,                 0.0386,                0.01502,                    nan,                0.37195,                    nan,                    nan,             0.00082388,             0.00082388,             0.00082388
                    300,                0.44689,                 0.3808,                0.43383,                0.95342,                 0.6507,                   0.02,                0.02831,                0.02413,                0.03145,                   0.05,                0.03348,                0.01414,                    nan,                0.44818,                    nan,                    nan,             0.00081992,             0.00081992,             0.00081992
                    301,                0.43595,                0.38276,                0.42335,                0.95928,                0.76304,                   0.02,                0.01972,                0.01751,                0.76304,                   0.02,                0.01854,                0.01121,                    nan,                 0.5089,                    nan,                    nan,             0.00081596,             0.00081596,             0.00081596
                    302,                0.42564,                0.43411,                0.49932,                 0.9325,                0.95174,                   0.02,                0.03281,                 0.0286,                0.95174,                   0.02,                0.03281,                0.01753,                    nan,                0.54683,                    nan,                    nan,               0.000812,               0.000812,               0.000812
                    303,                 0.4513,                0.41694,                0.44123,                0.95149,                0.09524,                   0.04,                 0.0708,                0.06491,                0.11905,                   0.05,                0.08314,                0.03542,                    nan,                0.35809,                    nan,                    nan,             0.00080804,             0.00080804,             0.00080804
                    304,                0.45371,                0.37622,                0.42178,                0.95679,                0.30488,                   0.03,                0.04461,                0.03569,                0.58743,                0.02874,                0.03917,                0.01773,                    nan,                0.35426,                    nan,                    nan,             0.00080408,             0.00080408,             0.00080408
                    305,                0.42959,                0.36997,                0.40368,                0.96531,                0.48142,                   0.03,                0.02298,                0.02104,                0.31869,                   0.02,                0.01524,                0.00916,                    nan,                0.47055,                    nan,                    nan,             0.00080012,             0.00080012,             0.00080012
                    306,                0.41693,                0.38282,                0.39592,                0.94353,                0.82121,                   0.03,                0.02975,                0.02766,                0.84946,                   0.02,                0.01859,                0.01038,                    nan,                0.57197,                    nan,                    nan,             0.00079616,             0.00079616,             0.00079616
                    307,                0.46041,                0.43204,                0.44746,                0.98305,                0.56962,                0.02696,                0.02681,                0.02573,                0.56962,                0.02696,                0.02681,                0.01234,                    nan,                0.41455,                    nan,                    nan,              0.0007922,              0.0007922,              0.0007922
                    308,                0.44225,                0.39618,                0.41888,                0.95452,                0.50181,                   0.02,                0.03233,                0.02988,                0.50241,                   0.02,                0.02917,                0.01257,                    nan,                0.36351,                    nan,                    nan,             0.00078824,             0.00078824,             0.00078824
                    309,                0.45504,                0.39081,                0.44146,                 0.9619,                0.41723,                   0.03,                0.03218,                0.02601,                0.42196,                   0.03,                 0.0289,                0.01231,                    nan,                 0.5081,                    nan,                    nan,             0.00078428,             0.00078428,             0.00078428
                    310,                0.46442,                 0.3789,                 0.5081,                0.97296,                0.53221,                   0.03,                0.03511,                 0.0298,                0.53391,                   0.03,                0.03061,                0.01453,                    nan,                0.49767,                    nan,                    nan,             0.00078032,             0.00078032,             0.00078032
                    311,                0.43711,                0.40282,                 0.4302,                0.95399,                 0.7379,                   0.03,                0.03865,                0.03509,                 0.9708,                   0.02,                0.02143,                0.01269,                    nan,                0.54879,                    nan,                    nan,             0.00077636,             0.00077636,             0.00077636
                    312,                0.43322,                0.34005,                 0.4084,                0.96208,                0.64812,                   0.03,                0.03879,                0.03512,                0.92349,                   0.02,                0.02298,                0.01281,                    nan,                0.69909,                    nan,                    nan,              0.0007724,              0.0007724,              0.0007724
                    313,                0.44246,                0.39039,                0.42403,                0.95832,                0.41387,                   0.03,                0.02662,                 0.0247,                0.42069,                   0.03,                0.02607,                0.01136,                    nan,                0.51915,                    nan,                    nan,             0.00076844,             0.00076844,             0.00076844
                    314,                0.43608,                0.40733,                0.43877,                0.93752,                0.26335,                   0.03,                0.03165,                0.02905,                0.26335,                   0.03,                 0.0324,                0.01387,                    nan,                0.51693,                    nan,                    nan,             0.00076448,             0.00076448,             0.00076448
                    315,                0.43898,                0.37505,                0.46331,                0.92741,                0.27952,                   0.03,                0.03511,                0.03379,                0.27455,                   0.03,                0.03922,                0.01666,                    nan,                0.34823,                    nan,                    nan,             0.00076052,             0.00076052,             0.00076052
                    316,                0.43087,                 0.3839,                0.41091,                0.94957,                0.05405,                   0.04,                0.04732,                0.04512,                0.05405,                   0.04,                0.04582,                0.02035,                    nan,                0.44827,                    nan,                    nan,             0.00075656,             0.00075656,             0.00075656
                    317,                0.44508,                0.37078,                0.43183,                0.94728,                0.39327,                   0.02,                0.03312,                0.02818,                0.39327,                   0.02,                0.03621,                 0.0142,                    nan,                0.50861,                    nan,                    nan,              0.0007526,              0.0007526,              0.0007526
                    318,                0.44187,                0.40296,                0.42609,                0.94976,                0.54998,                   0.03,                 0.0352,                0.02717,                0.57901,                   0.03,                0.02644,                0.01285,                    nan,                0.54628,                    nan,                    nan,             0.00074864,             0.00074864,             0.00074864
                    319,                0.44836,                0.34885,                0.46538,                0.95564,                0.51984,                   0.03,                 0.0441,                0.03852,                0.94433,                   0.02,                0.02452,                0.01716,                    nan,                 0.5339,                    nan,                    nan,             0.00074468,             0.00074468,             0.00074468
                    320,                0.44501,                0.38471,                0.42525,                0.95992,                0.64661,                   0.03,                0.04972,                 0.0416,                 0.9139,                   0.02,                0.02576,                0.01705,                    nan,                0.56838,                    nan,                    nan,             0.00074072,             0.00074072,             0.00074072
                    321,                0.46747,                0.40846,                 0.4582,                0.97425,                0.50929,                   0.03,                0.04209,                  0.029,                0.51452,                   0.03,                0.02835,                0.01257,                    nan,                0.48595,                    nan,                    nan,             0.00073676,             0.00073676,             0.00073676
                    322,                0.42659,                0.36564,                 0.3946,                  0.938,                0.43253,                   0.03,                 0.0345,                0.02798,                0.43253,                   0.03,                0.03762,                0.01619,                    nan,                0.46685,                    nan,                    nan,              0.0007328,              0.0007328,              0.0007328
                    323,                0.43848,                0.37693,                0.41728,                0.95675,                0.55858,                   0.03,                0.05205,                0.04337,                0.55858,                   0.03,                0.05205,                0.02291,                    nan,                 0.3688,                    nan,                    nan,             0.00072884,             0.00072884,             0.00072884
                    324,                0.45245,                0.38987,                0.44568,                0.94913,                0.56766,                   0.04,                0.07648,                0.06552,                0.56766,                   0.04,                0.07648,                0.03256,                    nan,                0.44277,                    nan,                    nan,             0.00072488,             0.00072488,             0.00072488
                    325,                0.48044,                0.41122,                0.46394,                0.97351,                0.55872,                   0.03,                0.05119,                0.04302,                0.55872,                   0.03,                0.05912,                0.02353,                    nan,                0.38396,                    nan,                    nan,             0.00072092,             0.00072092,             0.00072092
                    326,                0.39811,                0.37396,                0.40117,                0.92793,                0.65988,                   0.03,                0.03188,                 0.0264,                0.65988,                   0.03,                0.03188,                0.01312,                    nan,                0.47362,                    nan,                    nan,             0.00071696,             0.00071696,             0.00071696
                    327,                0.44013,                0.41011,                0.42562,                0.95431,                 0.7495,                0.02994,                0.02755,                0.02401,                 0.7495,                0.02994,                0.02851,                0.01195,                    nan,                0.50416,                    nan,                    nan,               0.000713,               0.000713,               0.000713
                    328,                0.43216,                0.36724,                0.39534,                0.94678,                0.29499,                   0.02,                0.02556,                0.02228,                0.29147,                   0.02,                0.02828,                0.01302,                    nan,                0.45959,                    nan,                    nan,             0.00070904,             0.00070904,             0.00070904
                    329,                0.43118,                0.37161,                0.40784,                0.94183,                0.28977,                   0.02,                0.03185,                0.02857,                0.03106,                   0.05,                0.03503,                0.01416,                    nan,                 0.4765,                    nan,                    nan,             0.00070508,             0.00070508,             0.00070508
                    330,                0.45325,                0.38593,                0.43278,                0.96758,                0.30623,                   0.02,                0.03411,                0.03185,                0.47577,                   0.02,                0.02582,                0.01677,                    nan,                0.49041,                    nan,                    nan,             0.00070112,             0.00070112,             0.00070112
                    331,                0.37776,                0.30278,                0.38019,                  0.935,                0.12247,                   0.03,                0.04101,                 0.0381,                0.12247,                   0.03,                0.04078,                0.01747,                    nan,                0.58385,                    nan,                    nan,             0.00069716,             0.00069716,             0.00069716
                    332,                0.43058,                0.36025,                 0.4179,                0.94859,                0.52158,                   0.03,                0.04363,                0.03592,                0.52158,                   0.03,                0.03901,                0.01989,                    nan,                 0.5762,                    nan,                    nan,              0.0006932,              0.0006932,              0.0006932
                    333,                0.43274,                0.38682,                0.40952,                0.95146,                0.41191,                0.02119,                0.03704,                0.03405,                0.41191,                0.02119,                0.03704,                0.01986,                    nan,                0.58638,                    nan,                    nan,             0.00068924,             0.00068924,             0.00068924
                    334,                0.42725,                0.39831,                0.41553,                0.94462,                0.32398,                   0.03,                0.05099,                0.04214,                0.32398,                   0.03,                0.04894,                0.02208,                    nan,                0.43143,                    nan,                    nan,             0.00068528,             0.00068528,             0.00068528
                    335,                0.41825,                0.41437,                0.39777,                0.94478,                0.72497,                   0.03,                0.04687,                0.04231,                0.60283,                   0.03,                0.05109,                0.01959,                    nan,                0.41281,                    nan,                    nan,             0.00068132,             0.00068132,             0.00068132
                    336,                0.40127,                0.35748,                0.39662,                0.94556,                0.51344,                   0.03,                0.04108,                0.03705,                0.51344,                   0.03,                0.03555,                0.01994,                    nan,                0.36536,                    nan,                    nan,             0.00067736,             0.00067736,             0.00067736
                    337,                0.39283,                0.39102,                 0.3815,                0.93088,                0.52083,                   0.03,                0.04407,                0.03921,                0.46748,                   0.03,                0.05428,                0.02448,                    nan,                0.35949,                    nan,                    nan,              0.0006734,              0.0006734,              0.0006734
                    338,                0.42288,                0.38307,                0.40101,                0.94294,                0.10697,                   0.03,                0.03928,                0.03547,                 0.4232,                0.02944,                 0.0337,                0.01968,                    nan,                0.36834,                    nan,                    nan,             0.00066944,             0.00066944,             0.00066944
                    339,                 0.4157,                0.35569,                0.40201,                0.96066,                0.03738,                   0.04,                0.03603,                0.03228,                0.86794,                   0.02,                0.02425,                0.01503,                    nan,                0.59571,                    nan,                    nan,             0.00066548,             0.00066548,             0.00066548
                    340,                0.38801,                0.36315,                0.39424,                0.91665,                0.05556,                   0.04,                0.04712,                0.04131,                0.33343,                   0.02,                0.03917,                0.02307,                    nan,                0.50514,                    nan,                    nan,             0.00066152,             0.00066152,             0.00066152
                    341,                0.42975,                0.38299,                0.41194,                0.94157,                0.58235,                   0.03,                0.05081,                0.04429,                0.58235,                   0.03,                0.04264,                0.02469,                    nan,                0.33062,                    nan,                    nan,             0.00065756,             0.00065756,             0.00065756
                    342,                0.41806,                0.35769,                0.38184,                0.92871,                 0.5562,                   0.03,                 0.0442,                0.03857,                0.63211,                   0.03,                0.03735,                0.01925,                    nan,                0.36407,                    nan,                    nan,              0.0006536,              0.0006536,              0.0006536
                    343,                0.40715,                0.33765,                0.39187,                0.92491,                0.61256,                   0.03,                0.04164,                0.03667,                0.84272,                   0.02,                 0.0285,                0.01902,                    nan,                0.50208,                    nan,                    nan,             0.00064964,             0.00064964,             0.00064964
                    344,                0.40923,                0.36549,                0.39348,                0.93681,                 0.6862,                   0.03,                0.03767,                0.03372,                0.39451,                   0.03,                 0.0413,                0.01927,                    nan,                0.54675,                    nan,                    nan,             0.00064568,             0.00064568,             0.00064568
                    345,                0.38257,                0.32137,                 0.3643,                0.92236,                 0.5271,                   0.02,                 0.0379,                0.03437,                0.79065,                   0.03,                0.04839,                 0.0194,                    nan,                0.53363,                    nan,                    nan,             0.00064172,             0.00064172,             0.00064172
                    346,                0.40014,                0.37539,                0.38837,                0.92704,                0.04065,                   0.05,                0.03494,                0.02836,                0.03252,                   0.04,                0.03027,                0.01416,                    nan,                0.49747,                    nan,                    nan,             0.00063776,             0.00063776,             0.00063776
                    347,                0.39358,                0.36984,                0.38739,                0.93633,                0.05556,                   0.05,                0.04282,                0.03185,                0.04444,                   0.04,                0.03266,                0.01504,                    nan,                0.47469,                    nan,                    nan,              0.0006338,              0.0006338,              0.0006338
                    348,                 0.4238,                0.38694,                0.38371,                0.94499,                0.05479,                   0.04,                0.04065,                0.03738,                0.06849,                   0.05,                0.04778,                0.01754,                    nan,                0.51909,                    nan,                    nan,             0.00062984,             0.00062984,             0.00062984
                    349,                0.43255,                0.39663,                 0.3972,                0.94739,                0.12642,                   0.03,                0.04305,                0.03797,                0.12642,                   0.03,                0.04305,                0.01827,                    nan,                0.47175,                    nan,                    nan,             0.00062588,             0.00062588,             0.00062588
                    350,                0.39668,                 0.4043,                0.36742,                0.93687,                0.05333,                   0.04,                0.04105,                0.03593,                0.06667,                   0.05,                0.04834,                0.02189,                    nan,                 0.4133,                    nan,                    nan,             0.00062192,             0.00062192,             0.00062192
                    351,                0.39339,                 0.3503,                0.37345,                0.93685,                0.34092,                   0.03,                0.03582,                0.03111,                0.05769,                   0.06,                0.04731,                0.01665,                    nan,                0.42753,                    nan,                    nan,             0.00061796,             0.00061796,             0.00061796
                    352,                0.42252,                0.39117,                0.41548,                0.96101,                0.57276,                   0.03,                0.03415,                 0.0301,                0.57276,                   0.03,                0.03415,                0.01576,                    nan,                0.39904,                    nan,                    nan,               0.000614,               0.000614,               0.000614
                    353,                0.42671,                0.39766,                0.42836,                0.95228,                0.57188,                   0.03,                0.03984,                0.03399,                0.57188,                   0.03,                0.03984,                0.02064,                    nan,                0.39069,                    nan,                    nan,             0.00061004,             0.00061004,             0.00061004
                    354,                0.39934,                0.36264,                0.39538,                0.94529,                0.30187,                   0.03,                0.03287,                0.02947,                0.23804,                   0.03,                0.03796,                0.01658,                    nan,                 0.3983,                    nan,                    nan,             0.00060608,             0.00060608,             0.00060608
