                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.37948,                0.55417,                0.36874,                0.82441,                0.96108,                0.90815,                0.94891,                0.89718,                0.94493,                 0.9132,                 0.9451,                0.70827,                    nan,                0.72587,                    nan,                    nan,             0.00044065,             0.00044065,             0.00044065
                    116,                0.37399,                0.54932,                0.37455,                0.82015,                0.97892,                0.89725,                 0.9434,                0.89032,                0.97779,                0.89437,                0.93866,                0.71564,                    nan,                0.70894,                    nan,                    nan,              0.0004357,              0.0004357,              0.0004357
                    117,                0.37513,                0.54654,                0.36834,                0.82069,                0.95657,                0.90661,                0.94363,                0.89323,                0.94985,                0.90686,                0.93977,                0.71749,                    nan,                0.69837,                    nan,                    nan,             0.00043075,             0.00043075,             0.00043075
                    118,                0.37245,                 0.5406,                0.36502,                0.82107,                0.97458,                0.89218,                 0.9442,                0.89671,                0.95564,                0.89933,                 0.9424,                0.72485,                    nan,                0.68212,                    nan,                    nan,              0.0004258,              0.0004258,              0.0004258
                    119,                0.37601,                0.52397,                0.36629,                0.82143,                0.97421,                0.89606,                0.93768,                  0.888,                0.97269,                 0.8949,                0.93389,                0.71574,                    nan,                0.71887,                    nan,                    nan,             0.00042085,             0.00042085,             0.00042085
                    120,                0.37608,                0.54478,                0.36864,                0.81805,                0.95321,                0.89515,                0.92726,                  0.879,                0.95163,                0.89404,                0.92525,                  0.704,                    nan,                0.72851,                    nan,                    nan,              0.0004159,              0.0004159,              0.0004159
                    121,                0.36829,                0.53136,                0.35958,                0.82078,                0.98738,                0.88797,                0.93968,                0.88929,                0.98811,                0.88869,                0.93742,                0.71771,                    nan,                0.71959,                    nan,                    nan,             0.00041095,             0.00041095,             0.00041095
                    122,                0.37118,                0.53193,                0.36087,                0.82278,                0.96442,                0.89572,                0.93654,                0.88541,                0.96279,                 0.8946,                0.93399,                0.71117,                    nan,                0.76065,                    nan,                    nan,               0.000406,               0.000406,               0.000406
                    123,                0.36992,                0.53545,                0.37462,                0.82024,                0.97491,                0.88722,                0.93122,                0.87823,                0.97503,                0.88339,                0.92832,                0.71012,                    nan,                0.75552,                    nan,                    nan,             0.00040105,             0.00040105,             0.00040105
                    124,                0.36919,                0.53313,                0.36308,                0.81847,                 0.9693,                0.90453,                0.94207,                0.89208,                0.96622,                0.90115,                0.93888,                0.71355,                    nan,                0.75892,                    nan,                    nan,              0.0003961,              0.0003961,              0.0003961
                    125,                0.36025,                0.52297,                0.35543,                0.82324,                0.96673,                0.91124,                0.94426,                0.89838,                0.96411,                0.90895,                0.94148,                0.72348,                    nan,                0.74494,                    nan,                    nan,             0.00039115,             0.00039115,             0.00039115
                    126,                0.36583,                0.52355,                0.35411,                0.81748,                0.97572,                0.90586,                0.93818,                0.89008,                 0.9678,                0.89903,                0.93131,                  0.701,                    nan,                0.77009,                    nan,                    nan,              0.0003862,              0.0003862,              0.0003862
                    127,                0.37033,                0.53061,                0.35027,                0.81797,                0.96839,                0.90808,                0.94493,                0.89958,                0.96449,                 0.9047,                0.94247,                0.72191,                    nan,                0.71357,                    nan,                    nan,             0.00038125,             0.00038125,             0.00038125
                    128,                0.35963,                0.51555,                0.34754,                0.81861,                 0.9765,                0.90312,                0.94365,                0.89815,                0.96764,                0.90499,                0.94304,                0.72084,                    nan,                0.72457,                    nan,                    nan,              0.0003763,              0.0003763,              0.0003763
                    129,                0.36454,                0.52943,                0.35191,                0.82048,                0.97766,                 0.9124,                0.94848,                 0.9041,                0.97145,                 0.9118,                0.94655,                 0.7279,                    nan,                0.78148,                    nan,                    nan,             0.00037135,             0.00037135,             0.00037135
                    130,                0.36203,                0.53185,                0.35061,                 0.8203,                0.96412,                0.90429,                0.94651,                0.90022,                0.95895,                 0.8997,                0.94175,                0.71305,                    nan,                0.75345,                    nan,                    nan,              0.0003664,              0.0003664,              0.0003664
                    131,                0.35557,                0.52454,                0.34666,                0.81671,                0.98028,                0.88884,                0.93776,                0.88948,                0.97508,                0.88421,                0.93284,                0.71091,                    nan,                0.76135,                    nan,                    nan,             0.00036145,             0.00036145,             0.00036145
                    132,                0.35213,                0.52689,                0.34934,                0.81761,                0.97455,                0.90234,                0.94277,                0.89781,                0.96949,                0.89778,                0.93958,                0.72339,                    nan,                0.73034,                    nan,                    nan,              0.0003565,              0.0003565,              0.0003565
                    133,                0.35485,                0.52234,                 0.3472,                0.81876,                0.97938,                0.89616,                0.93813,                0.89215,                0.97811,                0.89241,                 0.9342,                0.70789,                    nan,                0.75118,                    nan,                    nan,             0.00035155,             0.00035155,             0.00035155
                    134,                0.35839,                  0.522,                0.34576,                0.82041,                0.95771,                0.90537,                0.93809,                0.89371,                0.97296,                0.88727,                0.93476,                0.71268,                    nan,                  0.723,                    nan,                    nan,              0.0003466,              0.0003466,              0.0003466
                    135,                0.36024,                0.51929,                0.35297,                0.82105,                0.97118,                0.90688,                0.94112,                0.89393,                0.96697,                0.90242,                0.93745,                0.71395,                    nan,                0.71802,                    nan,                    nan,             0.00034165,             0.00034165,             0.00034165
                    136,                0.35055,                 0.5293,                0.34242,                0.81781,                0.96671,                0.90229,                 0.9427,                0.89537,                0.96267,                0.89886,                0.93871,                 0.7221,                    nan,                0.69014,                    nan,                    nan,              0.0003367,              0.0003367,              0.0003367
                    137,                0.35646,                0.52247,                0.34264,                0.81935,                0.97126,                0.90649,                0.94426,                0.89973,                 0.9686,                 0.9042,                0.93981,                0.71884,                    nan,                0.71181,                    nan,                    nan,             0.00033175,             0.00033175,             0.00033175
                    138,                0.35652,                0.51344,                0.34187,                0.82038,                0.98009,                0.90153,                0.93891,                0.89538,                0.97357,                 0.8958,                0.93246,                0.71682,                    nan,                 0.6993,                    nan,                    nan,              0.0003268,              0.0003268,              0.0003268
                    139,                0.34663,                0.51147,                0.33676,                0.81915,                0.96895,                0.88962,                0.93091,                0.88662,                0.96479,                0.88619,                0.92686,                0.71085,                    nan,                0.71931,                    nan,                    nan,             0.00032185,             0.00032185,             0.00032185
                    140,                0.34862,                 0.5284,                0.34442,                0.81579,                0.97651,                0.88936,                0.93281,                  0.888,                0.97509,                0.88824,                0.92891,                0.70886,                    nan,                0.68943,                    nan,                    nan,              0.0003169,              0.0003169,              0.0003169
                    141,                0.35207,                0.51716,                0.34782,                0.81805,                0.97981,                0.89856,                0.94081,                0.89683,                0.97566,                0.89514,                0.93562,                 0.7249,                    nan,                0.69131,                    nan,                    nan,             0.00031195,             0.00031195,             0.00031195
                    142,                0.34954,                0.51566,                0.34287,                0.81896,                0.98079,                0.91214,                 0.9437,                0.90013,                0.97554,                0.90758,                0.93847,                0.71761,                    nan,                0.72995,                    nan,                    nan,               0.000307,               0.000307,               0.000307
                    143,                0.34375,                0.51599,                0.33193,                0.81482,                0.98116,                0.90483,                0.94085,                0.89984,                0.97835,                0.90258,                0.93811,                0.71505,                    nan,                0.75082,                    nan,                    nan,             0.00030205,             0.00030205,             0.00030205
                    144,                0.34415,                 0.5053,                0.33567,                0.81695,                0.96849,                0.91295,                0.93966,                0.89832,                0.96212,                0.90725,                0.93467,                0.72469,                    nan,                0.73808,                    nan,                    nan,              0.0002971,              0.0002971,              0.0002971
                    145,                 0.3547,                0.51968,                0.33745,                0.82045,                0.97562,                0.90057,                0.93928,                0.89932,                  0.974,                0.89948,                0.93874,                0.71892,                    nan,                 0.7719,                    nan,                    nan,             0.00029215,             0.00029215,             0.00029215
                    146,                0.34499,                0.51871,                0.32967,                0.81497,                0.97119,                 0.9024,                 0.9405,                0.89619,                0.98099,                0.88824,                0.93587,                 0.7197,                    nan,                0.75164,                    nan,                    nan,              0.0002872,              0.0002872,              0.0002872
                    147,                0.34377,                0.50549,                0.33115,                0.81172,                0.97547,                0.89449,                0.93683,                 0.8947,                0.97368,                0.88989,                0.93262,                0.72027,                    nan,                0.77368,                    nan,                    nan,             0.00028225,             0.00028225,             0.00028225
                    148,                0.34324,                0.49935,                0.32611,                 0.8157,                 0.9733,                0.89995,                0.94542,                0.90374,                0.96905,                0.89664,                0.94011,                0.72404,                    nan,                0.75017,                    nan,                    nan,              0.0002773,              0.0002773,              0.0002773
                    149,                 0.3465,                0.50841,                0.33123,                0.81683,                0.97302,                0.90216,                0.94282,                0.90043,                0.96901,                0.89873,                0.93773,                 0.7175,                    nan,                0.71875,                    nan,                    nan,             0.00027235,             0.00027235,             0.00027235
                    150,                0.34279,                0.50373,                0.32602,                0.81836,                0.97018,                 0.9141,                0.94531,                 0.9039,                0.96429,                0.90746,                0.93877,                0.71535,                    nan,                0.72585,                    nan,                    nan,              0.0002674,              0.0002674,              0.0002674
                    151,                0.34599,                0.50698,                0.32794,                0.81705,                0.97098,                0.90339,                0.94033,                0.89855,                 0.9675,                0.89968,                0.93678,                0.71991,                    nan,                 0.7332,                    nan,                    nan,             0.00026245,             0.00026245,             0.00026245
                    152,                0.34142,                0.49966,                0.32987,                0.81663,                0.97374,                0.87536,                0.92602,                0.88643,                0.97194,                0.87427,                0.92281,                0.70702,                    nan,                0.74514,                    nan,                    nan,              0.0002575,              0.0002575,              0.0002575
                    153,                0.34031,                0.50928,                0.33222,                0.81193,                0.97862,                0.88461,                0.93044,                0.89246,                0.97418,                0.88124,                0.92699,                0.71698,                    nan,                0.71558,                    nan,                    nan,             0.00025255,             0.00025255,             0.00025255
                    154,                0.33647,                0.50798,                0.32249,                0.81328,                0.97946,                 0.8912,                0.93718,                0.89763,                0.96332,                 0.8973,                 0.9342,                0.72345,                    nan,                0.71739,                    nan,                    nan,              0.0002476,              0.0002476,              0.0002476
                    155,                0.33004,                0.49478,                 0.3129,                0.81141,                0.97484,                0.89744,                0.93662,                0.89569,                0.97055,                0.89401,                0.93191,                0.71519,                    nan,                0.75848,                    nan,                    nan,             0.00024265,             0.00024265,             0.00024265
                    156,                0.33808,                0.50087,                0.31522,                0.81439,                0.97477,                 0.8818,                0.92256,                0.88386,                0.96813,                0.87604,                0.91747,                0.70468,                    nan,                0.74763,                    nan,                    nan,              0.0002377,              0.0002377,              0.0002377
                    157,                0.33626,                0.50191,                0.31836,                0.81537,                0.96418,                 0.8942,                0.93397,                0.89396,                0.96263,                0.89324,                0.92961,                0.72174,                    nan,                0.71468,                    nan,                    nan,             0.00023275,             0.00023275,             0.00023275
                    158,                0.33104,                0.49593,                0.32067,                0.81427,                0.98524,                0.88281,                0.93067,                0.89084,                0.98184,                0.88134,                0.92733,                 0.7132,                    nan,                 0.7073,                    nan,                    nan,              0.0002278,              0.0002278,              0.0002278
                    159,                0.33336,                0.49361,                0.31408,                0.81149,                0.97372,                 0.8883,                0.93849,                0.89847,                0.97088,                0.88601,                0.93555,                0.71945,                    nan,                0.74125,                    nan,                    nan,             0.00022285,             0.00022285,             0.00022285
                    160,                0.33462,                0.49303,                0.30539,                0.81094,                0.97044,                0.89908,                0.94224,                0.90375,                0.96763,                0.89697,                0.93708,                0.72249,                    nan,                0.78585,                    nan,                    nan,              0.0002179,              0.0002179,              0.0002179
                    161,                0.33674,                0.49822,                0.30602,                0.81238,                0.98256,                0.88993,                0.93579,                0.89464,                0.97831,                 0.8865,                0.93045,                 0.7163,                    nan,                0.76962,                    nan,                    nan,             0.00021295,             0.00021295,             0.00021295
                    162,                0.33811,                 0.5041,                0.31929,                0.81541,                0.97485,                 0.8949,                0.93725,                0.89869,                0.96928,                0.89033,                0.93199,                0.72398,                    nan,                0.73432,                    nan,                    nan,               0.000208,               0.000208,               0.000208
                    163,                0.33512,                0.49332,                0.31809,                0.81301,                0.97835,                0.88968,                0.93819,                0.89961,                0.97328,                0.88504,                 0.9317,                0.72098,                    nan,                0.74822,                    nan,                    nan,             0.00020305,             0.00020305,             0.00020305
                    164,                0.33001,                0.49761,                0.31176,                0.81167,                0.98346,                 0.8863,                0.93948,                0.89911,                0.97939,                0.88264,                0.93402,                0.72486,                    nan,                0.74846,                    nan,                    nan,              0.0001981,              0.0001981,              0.0001981
                    165,                0.32461,                0.50107,                0.29949,                0.81139,                 0.9874,                0.87851,                0.93268,                0.89454,                0.98293,                 0.8751,                0.92788,                0.71789,                    nan,                0.74753,                    nan,                    nan,             0.00019315,             0.00019315,             0.00019315
                    166,                0.32792,                0.50314,                0.30882,                0.81176,                0.97211,                0.89398,                0.93378,                0.89564,                0.96676,                0.88939,                0.92898,                0.71862,                    nan,                0.74361,                    nan,                    nan,              0.0001882,              0.0001882,              0.0001882
                    167,                0.32344,                0.47884,                 0.3028,                0.81519,                0.97975,                0.89238,                0.93688,                0.89833,                0.96577,                0.89537,                 0.9338,                0.71743,                    nan,                0.74033,                    nan,                    nan,             0.00018325,             0.00018325,             0.00018325
                    168,                0.32383,                0.49289,                 0.3056,                0.81488,                0.98258,                0.89672,                0.94013,                0.90293,                0.97848,                0.89329,                0.93563,                0.71908,                    nan,                0.75427,                    nan,                    nan,              0.0001783,              0.0001783,              0.0001783
                    169,                0.32179,                0.48833,                0.29532,                0.80926,                0.96748,                0.89747,                0.93314,                0.89552,                0.96329,                0.89583,                0.93066,                0.71035,                    nan,                 0.7463,                    nan,                    nan,             0.00017335,             0.00017335,             0.00017335
                    170,                0.32367,                0.49712,                0.30155,                0.81112,                0.97495,                0.89341,                0.93105,                0.89224,                0.96859,                0.89019,                0.92602,                0.72184,                    nan,                0.73872,                    nan,                    nan,              0.0001684,              0.0001684,              0.0001684
                    171,                0.32463,                0.49294,                0.30979,                0.81499,                0.96929,                0.88801,                  0.929,                0.89099,                0.96651,                0.88581,                0.92483,                0.71632,                    nan,                0.74601,                    nan,                    nan,             0.00016345,             0.00016345,             0.00016345
                    172,                0.32258,                0.49309,                0.30491,                0.81381,                0.96419,                0.89173,                0.92512,                0.88927,                0.96436,                0.89057,                0.92186,                0.71419,                    nan,                0.72845,                    nan,                    nan,              0.0001585,              0.0001585,              0.0001585
                    173,                0.32149,                0.48842,                0.30732,                0.81388,                0.97586,                0.88979,                0.93098,                0.89232,                0.97274,                 0.8873,                 0.9269,                0.71897,                    nan,                 0.7217,                    nan,                    nan,             0.00015355,             0.00015355,             0.00015355
                    174,                0.32443,                0.48526,                0.29885,                0.81426,                0.97987,                0.88613,                0.93261,                0.89783,                0.97435,                0.88141,                0.92858,                0.72336,                    nan,                0.73598,                    nan,                    nan,              0.0001486,              0.0001486,              0.0001486
                    175,                0.32918,                 0.4933,                0.30427,                 0.8139,                0.97535,                0.87932,                0.92932,                0.89203,                0.97081,                 0.8789,                0.92428,                0.71904,                    nan,                0.73089,                    nan,                    nan,             0.00014365,             0.00014365,             0.00014365
                    176,                0.31666,                0.48434,                0.30022,                0.81144,                0.97995,                0.88507,                0.93463,                0.89776,                0.97573,                0.88167,                0.93066,                0.72064,                    nan,                0.74569,                    nan,                    nan,              0.0001387,              0.0001387,              0.0001387
                    177,                0.32143,                0.48947,                0.29899,                0.81379,                 0.9851,                0.88729,                 0.9416,                0.90542,                0.97407,                0.89398,                0.93889,                0.72428,                    nan,                0.74394,                    nan,                    nan,             0.00013375,             0.00013375,             0.00013375
                    178,                0.31513,                0.46694,                0.29725,                0.80842,                0.97827,                0.88601,                0.93387,                0.89736,                0.97484,                0.88263,                0.92931,                0.72264,                    nan,                0.72979,                    nan,                    nan,              0.0001288,              0.0001288,              0.0001288
                    179,                0.32231,                0.49994,                0.29905,                0.81441,                0.98401,                0.88033,                 0.9324,                0.89605,                0.98212,                0.88274,                0.93101,                0.72199,                    nan,                0.73273,                    nan,                    nan,             0.00012385,             0.00012385,             0.00012385
                    180,                0.31976,                0.49359,                 0.2992,                0.80914,                0.98179,                0.88255,                 0.9293,                0.89282,                0.97866,                0.88029,                0.92584,                0.71406,                    nan,                0.74832,                    nan,                    nan,              0.0001189,              0.0001189,              0.0001189
                    181,                0.31102,                 0.4811,                0.29391,                0.81113,                0.98426,                0.88029,                0.93235,                0.89648,                0.98254,                0.87917,                0.92922,                 0.7228,                    nan,                0.74842,                    nan,                    nan,             0.00011395,             0.00011395,             0.00011395
                    182,                0.31218,                0.47631,                0.29185,                0.80963,                0.98035,                0.88478,                0.93781,                0.90428,                 0.9655,                 0.8882,                0.93457,                0.73151,                    nan,                0.76613,                    nan,                    nan,               0.000109,               0.000109,               0.000109
                    183,                0.32156,                0.49355,                0.29955,                0.81325,                 0.9724,                0.88761,                0.92951,                0.89483,                0.96823,                0.88463,                0.92593,                0.71772,                    nan,                0.75913,                    nan,                    nan,             0.00010405,             0.00010405,             0.00010405
                    184,                0.30922,                0.46683,                0.29099,                0.81055,                0.98229,                0.87564,                 0.9277,                0.89354,                 0.9675,                0.88123,                0.92526,                0.71573,                    nan,                0.75422,                    nan,                    nan,               9.91e-05,               9.91e-05,               9.91e-05
                    185,                0.31511,                0.48194,                0.28819,                0.81316,                0.98167,                0.87927,                0.92919,                0.89342,                0.97844,                0.87707,                0.92545,                0.71851,                    nan,                0.77316,                    nan,                    nan,              9.415e-05,              9.415e-05,              9.415e-05
                    186,                0.30887,                0.47181,                0.28699,                0.80667,                0.96786,                0.89326,                 0.9316,                0.89627,                0.96488,                0.89101,                0.92866,                0.71995,                    nan,                 0.7632,                    nan,                    nan,               8.92e-05,               8.92e-05,               8.92e-05
                    187,                 0.3132,                0.48673,                0.28671,                0.80875,                0.97644,                0.89506,                0.93824,                0.90241,                0.97374,                0.89273,                0.93396,                0.72348,                    nan,                0.75366,                    nan,                    nan,              8.425e-05,              8.425e-05,              8.425e-05
                    188,                0.30721,                0.47764,                0.28349,                0.81104,                0.97537,                0.89593,                 0.9354,                0.90045,                0.97125,                 0.8925,                0.93155,                0.72022,                    nan,                0.75758,                    nan,                    nan,               7.93e-05,               7.93e-05,               7.93e-05
                    189,                0.30471,                0.47334,                0.28964,                 0.8093,                  0.975,                0.88921,                0.93344,                0.89765,                0.97789,                0.88346,                0.92908,                0.71962,                    nan,                0.75841,                    nan,                    nan,              7.435e-05,              7.435e-05,              7.435e-05
                    190,                0.30978,                0.48106,                0.28638,                 0.8062,                0.97053,                0.88778,                0.93065,                0.89474,                0.96713,                0.88485,                0.92671,                0.72125,                    nan,                0.75681,                    nan,                    nan,               6.94e-05,               6.94e-05,               6.94e-05
                    191,                0.27774,                0.43385,                0.24871,                0.79551,                0.98148,                0.88305,                0.92928,                0.89147,                0.97609,                0.87998,                0.92532,                0.71795,                    nan,                0.77004,                    nan,                    nan,              6.445e-05,              6.445e-05,              6.445e-05
                    192,                0.27246,                0.42809,                0.23549,                0.79617,                0.97529,                0.88551,                0.92965,                0.88918,                   0.98,                0.87633,                0.92509,                0.71278,                    nan,                0.77999,                    nan,                    nan,               5.95e-05,               5.95e-05,               5.95e-05
                    193,                 0.2681,                0.42014,                0.22953,                 0.7936,                0.97646,                0.88241,                0.92799,                0.89037,                0.97324,                0.87897,                 0.9232,                0.71619,                    nan,                0.77098,                    nan,                    nan,              5.455e-05,              5.455e-05,              5.455e-05
                    194,                0.26694,                0.42054,                0.23182,                0.79021,                0.97114,                0.89019,                0.93371,                0.89496,                0.96931,                0.88906,                0.92854,                0.72108,                    nan,                0.76631,                    nan,                    nan,               4.96e-05,               4.96e-05,               4.96e-05
                    195,                0.26574,                0.41045,                0.22556,                0.78985,                0.97023,                0.89851,                0.93679,                0.90043,                0.96753,                0.89623,                0.93266,                0.72189,                    nan,                0.77381,                    nan,                    nan,              4.465e-05,              4.465e-05,              4.465e-05
                    196,                0.26591,                0.41475,                0.22526,                0.79485,                0.96936,                0.89723,                0.93804,                0.89958,                0.96761,                0.89613,                0.93389,                0.72008,                    nan,                0.78194,                    nan,                    nan,               3.97e-05,               3.97e-05,               3.97e-05
                    197,                0.26962,                0.40297,                0.23081,                0.79389,                0.97197,                0.89049,                 0.9344,                0.89765,                0.97012,                0.88939,                0.93205,                0.72217,                    nan,                0.77401,                    nan,                    nan,              3.475e-05,              3.475e-05,              3.475e-05
                    198,                0.25995,                0.40885,                0.22367,                0.79216,                0.97354,                0.89079,                 0.9301,                0.89325,                0.97055,                0.88853,                 0.9265,                0.71804,                    nan,                0.76969,                    nan,                    nan,               2.98e-05,               2.98e-05,               2.98e-05
                    199,                0.25973,                0.41252,                0.22368,                0.79055,                 0.9773,                0.88421,                0.93069,                 0.8947,                0.97019,                0.88544,                0.92723,                0.72026,                    nan,                 0.7699,                    nan,                    nan,              2.485e-05,              2.485e-05,              2.485e-05
                    200,                0.26034,                0.40137,                0.22168,                0.79144,                0.97749,                0.88469,                0.92993,                0.89451,                0.97443,                0.88243,                0.92673,                0.71696,                    nan,                0.76884,                    nan,                    nan,               1.99e-05,               1.99e-05,               1.99e-05
