                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    597,                0.62982,                 1.2758,                0.53932,                   1.02,                0.92473,                0.16129,                0.19107,                0.10567,                0.55484,                0.09677,                0.07033,                0.02126,                    nan,                 1.8641,                    nan,                    nan,              0.0008219,              0.0008219,              0.0008219
                    598,                0.73989,                 1.3991,                0.60992,                 1.1083,                0.96899,                0.16129,                0.18484,                0.09491,                  0.581,                0.09677,                0.06645,                0.01728,                    nan,                 1.9093,                    nan,                    nan,             0.00081992,             0.00081992,             0.00081992
                    599,                0.56945,                 1.2676,                0.49667,                 1.0048,                0.97157,                0.16129,                0.18312,                0.09377,                0.58258,                0.09677,                0.06999,                0.01735,                    nan,                 1.9003,                    nan,                    nan,             0.00081794,             0.00081794,             0.00081794
                    600,                0.56766,                 1.3013,                0.49598,                 1.0154,                0.97083,                0.16129,                0.18682,                 0.1256,                 0.5825,                0.09677,                0.06715,                0.01889,                    nan,                 1.8272,                    nan,                    nan,             0.00081596,             0.00081596,             0.00081596
                    601,                0.64552,                 1.2714,                0.51087,                 1.0398,                 0.9628,                0.16129,                0.19525,                0.14527,                0.57768,                0.09677,                0.07211,                0.02155,                    nan,                 1.8214,                    nan,                    nan,             0.00081398,             0.00081398,             0.00081398
                    602,                0.60713,                 1.1953,                0.49269,                 1.0351,                0.96146,                0.16129,                0.19442,                0.14224,                0.57589,                0.09677,                0.07178,                0.02212,                    nan,                 1.8334,                    nan,                    nan,               0.000812,               0.000812,               0.000812
                    603,                0.62755,                 1.2173,                0.52512,                 1.0658,                 0.9531,                0.16129,                0.19416,                  0.139,                0.57059,                0.09677,                0.07794,                0.02129,                    nan,                 1.8924,                    nan,                    nan,             0.00081002,             0.00081002,             0.00081002
                    604,                0.56452,                 1.2314,                0.47266,                 1.0257,                  0.963,                0.16129,                0.18467,                0.12125,                0.57683,                0.09677,                0.07118,                0.01673,                    nan,                 1.9335,                    nan,                    nan,             0.00080804,             0.00080804,             0.00080804
                    605,                0.60884,                 1.2369,                0.53251,                 1.0218,                0.97534,                0.16129,                0.18208,                0.11868,                 0.5849,                0.09677,                0.06935,                0.01658,                    nan,                 1.9604,                    nan,                    nan,             0.00080606,             0.00080606,             0.00080606
                    606,                0.59258,                 1.1382,                0.46772,                 1.0272,                0.97954,                0.16129,                0.17746,                0.10766,                0.58747,                0.09677,                0.08002,                0.01748,                    nan,                  2.054,                    nan,                    nan,             0.00080408,             0.00080408,             0.00080408
                    607,                0.59286,                 1.2695,                 0.4748,                 1.0117,                0.97624,                0.16129,                0.17772,                0.11212,                0.58544,                0.09677,                 0.0802,                0.01723,                    nan,                 2.0653,                    nan,                    nan,              0.0008021,              0.0008021,              0.0008021
                    608,                0.56567,                 1.1903,                 0.4692,                0.99806,                0.97924,                0.16129,                  0.179,                0.11468,                0.58729,                0.09677,                0.06714,                0.01562,                    nan,                 2.0457,                    nan,                    nan,             0.00080012,             0.00080012,             0.00080012
                    609,                 0.5142,                   1.16,                0.45258,                   1.01,                0.96414,                0.16129,                0.17895,                0.11601,                0.77072,                0.12903,                 0.1118,                0.02022,                    nan,                 1.9448,                    nan,                    nan,             0.00079814,             0.00079814,             0.00079814
                    610,                0.56676,                 1.3221,                0.46907,                 1.0109,                0.92579,                0.16129,                0.18518,                0.12976,                 0.5525,                0.09677,                0.07161,                0.01891,                    nan,                 1.8387,                    nan,                    nan,             0.00079616,             0.00079616,             0.00079616
                    611,                0.58854,                 1.2835,                0.49929,                 1.0088,                 0.8996,                0.16129,                0.18767,                0.12255,                0.53571,                0.09677,                0.07341,                0.01565,                    nan,                 1.8519,                    nan,                    nan,             0.00079418,             0.00079418,             0.00079418
                    612,                0.60266,                 1.1726,                0.48317,                 1.0057,                0.94304,                0.16129,                0.18664,                0.12252,                0.56582,                0.09677,                0.07266,                0.01542,                    nan,                  1.863,                    nan,                    nan,              0.0007922,              0.0007922,              0.0007922
                    613,                0.54905,                 1.1908,                0.44108,                 0.9875,                0.93141,                0.16129,                0.18277,                0.11927,                0.55885,                0.09677,                0.06983,                0.01866,                    nan,                 1.8396,                    nan,                    nan,             0.00079022,             0.00079022,             0.00079022
                    614,                 0.5471,                 1.2458,                0.49317,                 1.0105,                0.92437,                0.16129,                0.18193,                0.11159,                0.55272,                0.09677,                0.08321,                0.02165,                    nan,                 1.8319,                    nan,                    nan,             0.00078824,             0.00078824,             0.00078824
                    615,                 0.5182,                 1.1478,                0.45852,                0.98576,                0.91556,                0.16129,                0.18522,                0.10682,                0.54708,                0.09677,                0.08762,                0.02169,                    nan,                 1.8624,                    nan,                    nan,             0.00078626,             0.00078626,             0.00078626
                    616,                0.60508,                 1.2916,                0.47902,                 1.0066,                 0.8814,                0.16129,                0.17914,                0.08962,                0.52884,                0.09677,                0.08584,                0.02129,                    nan,                 1.8965,                    nan,                    nan,             0.00078428,             0.00078428,             0.00078428
                    617,                0.55419,                 1.2326,                0.44972,                0.97697,                0.88439,                0.16129,                0.18141,                0.09584,                0.52598,                0.09677,                0.07323,                0.01873,                    nan,                 1.8989,                    nan,                    nan,              0.0007823,              0.0007823,              0.0007823
                    618,                0.53591,                 1.1459,                0.47898,                0.94351,                0.91888,                0.16129,                0.18159,                0.10148,                0.72963,                0.12903,                0.11466,                0.02321,                    nan,                 1.8703,                    nan,                    nan,             0.00078032,             0.00078032,             0.00078032
                    619,                0.53705,                 1.1878,                 0.4805,                0.97414,                0.81238,                0.16129,                0.17941,                0.11234,                0.64514,                0.12903,                0.11273,                0.02131,                    nan,                 1.8564,                    nan,                    nan,             0.00077834,             0.00077834,             0.00077834
                    620,                0.56745,                 1.1788,                0.47444,                 1.0048,                0.81409,                0.16129,                0.17825,                0.11204,                0.64563,                0.12903,                0.11174,                0.01978,                    nan,                 1.8514,                    nan,                    nan,             0.00077636,             0.00077636,             0.00077636
                    621,                 0.5596,                 1.2113,                0.48796,                0.99474,                0.82136,                0.16129,                0.17476,                0.11267,                 0.4875,                0.09677,                0.06404,                0.01653,                    nan,                 1.8493,                    nan,                    nan,             0.00077438,             0.00077438,             0.00077438
                    622,                0.55597,                  1.154,                0.42229,                0.99681,                 0.9428,                0.16129,                0.17512,                0.11754,                 0.5642,                0.09677,                 0.0643,                0.01663,                    nan,                 1.8493,                    nan,                    nan,              0.0007724,              0.0007724,              0.0007724
                    623,                0.63183,                 1.3081,                0.63664,                 1.0878,                0.94855,                0.16129,                0.17556,                0.11537,                 0.5685,                0.09677,                0.06464,                0.01783,                    nan,                 1.8395,                    nan,                    nan,             0.00077042,             0.00077042,             0.00077042
                    624,                0.57797,                 1.2574,                0.49502,                0.96194,                0.94601,                0.16129,                0.17744,                0.11276,                0.56761,                0.09677,                0.06514,                0.01802,                    nan,                  1.809,                    nan,                    nan,             0.00076844,             0.00076844,             0.00076844
                    625,                 0.6041,                 1.2834,                0.51055,                  1.018,                0.92206,                0.16129,                0.18307,                0.12129,                0.55324,                0.09677,                0.06883,                0.02023,                    nan,                 1.7857,                    nan,                    nan,             0.00076646,             0.00076646,             0.00076646
                    626,                0.57399,                 1.2623,                 0.4681,                 0.9925,                0.85407,                0.16129,                 0.1891,                0.12385,                0.50865,                0.09677,                0.07439,                0.02336,                    nan,                 1.8209,                    nan,                    nan,             0.00076448,             0.00076448,             0.00076448
                    627,                0.52048,                 1.2013,                0.45762,                 1.0056,                0.80604,                0.16129,                 0.2003,                0.13883,                 0.4829,                0.09677,                0.06623,                0.02448,                    nan,                 1.8985,                    nan,                    nan,              0.0007625,              0.0007625,              0.0007625
                    628,                 0.5846,                 1.2512,                0.51064,                 1.0136,                0.81757,                0.16129,                0.20656,                0.14242,                0.48821,                0.09677,                0.07466,                0.02519,                    nan,                 1.9421,                    nan,                    nan,             0.00076052,             0.00076052,             0.00076052
                    629,                0.57898,                 1.1968,                0.51388,                 1.0198,                0.91765,                0.16129,                0.19977,                0.13775,                0.73412,                0.12903,                0.12298,                 0.0288,                    nan,                 1.9611,                    nan,                    nan,             0.00075854,             0.00075854,             0.00075854
                    630,                0.59088,                 1.2626,                0.49121,                 1.0011,                0.96001,                0.16129,                0.18261,                0.09153,                  0.576,                0.09677,                0.06853,                0.01755,                    nan,                 2.0505,                    nan,                    nan,             0.00075656,             0.00075656,             0.00075656
                    631,                0.49641,                 1.1799,                 0.4168,                0.95612,                0.89704,                0.16129,                0.17744,                0.09329,                0.53692,                0.09677,                0.06514,                0.01599,                    nan,                 2.1059,                    nan,                    nan,             0.00075458,             0.00075458,             0.00075458
                    632,                0.63459,                 1.2602,                0.55768,                  1.026,                0.93729,                0.16129,                 0.1776,                0.09878,                0.74983,                0.12903,                0.11065,                0.02211,                    nan,                 2.0608,                    nan,                    nan,              0.0007526,              0.0007526,              0.0007526
                    633,                0.62006,                 1.2852,                0.51667,                 1.0082,                0.70382,                0.16129,                 0.1664,                0.10675,                0.77603,                0.12903,                0.11085,                0.01998,                    nan,                 2.0525,                    nan,                    nan,             0.00075062,             0.00075062,             0.00075062
                    634,                0.50447,                 1.1237,                0.43161,                0.96413,                0.70161,                0.16129,                0.16242,                0.10673,                0.77288,                0.12903,                0.11256,                0.01751,                    nan,                 1.9817,                    nan,                    nan,             0.00074864,             0.00074864,             0.00074864
                    635,                 0.5573,                 1.2302,                0.46016,                0.98701,                0.71211,                0.15982,                0.15697,                0.10723,                0.77451,                0.12903,                0.11302,                 0.0193,                    nan,                 1.9388,                    nan,                    nan,             0.00074666,             0.00074666,             0.00074666
                    636,                0.48001,                 1.1739,                0.43361,                0.97568,                0.77821,                0.12903,                0.14609,                0.09846,                0.77821,                0.12903,                0.10982,                0.01624,                    nan,                 1.9073,                    nan,                    nan,             0.00074468,             0.00074468,             0.00074468
                    637,                0.57917,                 1.1804,                0.57318,                  1.019,                0.81298,                0.16129,                0.17251,                 0.0859,                0.48779,                0.09677,                0.05458,                0.01097,                    nan,                 1.9264,                    nan,                    nan,              0.0007427,              0.0007427,              0.0007427
                    638,                0.51013,                 1.0718,                 0.4246,                0.94479,                0.80951,                0.16129,                0.17336,                0.08544,                0.48571,                0.09677,                0.05514,                0.01023,                    nan,                 1.9203,                    nan,                    nan,             0.00074072,             0.00074072,             0.00074072
                    639,                0.56413,                   1.18,                0.52662,                0.99022,                0.79907,                0.16129,                0.17523,                0.09321,                0.47944,                0.09677,                0.08106,                0.01816,                    nan,                 1.9182,                    nan,                    nan,             0.00073874,             0.00073874,             0.00073874
                    640,                0.56139,                 1.2783,                 0.5157,                 1.0107,                0.82263,                0.16129,                0.19304,                 0.1174,                0.48721,                0.09677,                0.08762,                 0.0148,                    nan,                 1.8887,                    nan,                    nan,             0.00073676,             0.00073676,             0.00073676
                    641,                0.65773,                 1.2813,                0.57925,                 1.0134,                0.78182,                0.16129,                0.18754,                0.11033,                0.46845,                0.09677,                0.08028,                0.01408,                    nan,                 1.8792,                    nan,                    nan,             0.00073478,             0.00073478,             0.00073478
                    642,                0.56609,                 1.2611,                0.45637,                 0.9895,                0.78291,                0.16129,                0.18222,                0.11287,                0.46913,                0.09677,                0.06313,                0.01183,                    nan,                 1.8799,                    nan,                    nan,              0.0007328,              0.0007328,              0.0007328
                    643,                0.54987,                 1.2404,                0.53056,                 1.0129,                0.77482,                0.16129,                0.18205,                0.11829,                0.46337,                0.09677,                0.06245,                0.01618,                    nan,                 1.9157,                    nan,                    nan,             0.00073082,             0.00073082,             0.00073082
                    644,                0.57963,                 1.1918,                 0.4565,                 1.0523,                0.77651,                0.16129,                0.16954,                0.11882,                0.46441,                0.09677,                0.06138,                 0.0146,                    nan,                 1.9164,                    nan,                    nan,             0.00072884,             0.00072884,             0.00072884
                    645,                0.55099,                 1.1717,                0.44774,                0.98116,                0.78512,                0.16129,                0.16912,                0.11924,                0.47047,                0.09677,                 0.0611,                0.01319,                    nan,                  1.883,                    nan,                    nan,             0.00072686,             0.00072686,             0.00072686
                    646,                0.53429,                 1.1357,                0.48663,                0.99279,                0.80859,                0.16129,                0.18518,                0.12774,                0.48311,                0.09677,                0.07021,                0.01403,                    nan,                  1.853,                    nan,                    nan,             0.00072488,             0.00072488,             0.00072488
                    647,                0.53479,                  1.155,                0.46019,                0.96317,                0.80961,                0.16129,                0.18323,                0.11604,                0.48305,                0.09677,                0.06893,                 0.0162,                    nan,                 1.8428,                    nan,                    nan,              0.0007229,              0.0007229,              0.0007229
                    648,                0.54993,                 1.1859,                0.47669,                0.97306,                0.94529,                0.16129,                0.18518,                0.11506,                 0.5657,                0.09677,                0.07021,                0.01475,                    nan,                 1.8014,                    nan,                    nan,             0.00072092,             0.00072092,             0.00072092
                    649,                0.58591,                 1.2667,                0.50086,                 1.0048,                0.60489,                0.16129,                0.15576,                0.11078,                0.56209,                0.09677,                0.06863,                0.01397,                    nan,                 1.7847,                    nan,                    nan,             0.00071894,             0.00071894,             0.00071894
                    650,                 0.6045,                 1.1389,                0.50305,                 1.0333,                0.51903,                0.16129,                0.15329,                0.10654,                0.55696,                0.09677,                0.06883,                 0.0139,                    nan,                 1.7774,                    nan,                    nan,             0.00071696,             0.00071696,             0.00071696
                    651,                 0.6066,                  1.224,                0.50316,                 1.0116,                0.59081,                0.16129,                0.13964,                0.09582,                0.53251,                0.09677,                0.08058,                0.01586,                    nan,                 1.7851,                    nan,                    nan,             0.00071498,             0.00071498,             0.00071498
                    652,                0.60275,                 1.1864,                0.49576,                 1.0424,                0.57361,                0.16129,                0.14515,                0.09826,                0.33622,                0.09677,                0.04586,                0.01219,                    nan,                 1.8274,                    nan,                    nan,               0.000713,               0.000713,               0.000713
                    653,                 0.5272,                 1.2021,                0.46337,                0.96427,                 0.5326,                0.16129,                0.14308,                0.09361,                0.31895,                0.09677,                0.04507,                0.01242,                    nan,                 1.8495,                    nan,                    nan,             0.00071102,             0.00071102,             0.00071102
                    654,                0.56084,                 1.2403,                0.49468,                 1.0113,                0.59079,                0.16129,                0.16013,                0.10604,                0.35405,                0.09677,                0.04822,                0.01386,                    nan,                 1.8721,                    nan,                    nan,             0.00070904,             0.00070904,             0.00070904
                    655,                0.55226,                  1.178,                0.45653,                0.99836,                0.71201,                0.15975,                0.16046,                0.10311,                0.42682,                0.09618,                0.05367,                0.01556,                    nan,                 1.8762,                    nan,                    nan,             0.00070706,             0.00070706,             0.00070706
                    656,                0.55253,                 1.2285,                0.48708,                 1.0296,                0.60715,                0.16129,                0.16902,                0.10101,                0.48389,                0.12903,                0.11576,                0.02131,                    nan,                 1.8728,                    nan,                    nan,             0.00070508,             0.00070508,             0.00070508
                    657,                0.69648,                 1.1885,                0.56922,                 1.1099,                0.48225,                0.16129,                0.15994,                0.08637,                0.52984,                0.09677,                0.08325,                0.01752,                    nan,                 1.9072,                    nan,                    nan,              0.0007031,              0.0007031,              0.0007031
                    658,                 0.5579,                 1.2179,                0.45694,                 1.0185,                0.91477,                0.16129,                0.17582,                0.09286,                 0.5478,                0.09677,                0.07808,                0.01507,                    nan,                  2.007,                    nan,                    nan,             0.00070112,             0.00070112,             0.00070112
                    659,                0.61701,                 1.1741,                0.62255,                 1.0114,                0.85479,                0.16129,                0.17273,                0.09042,                0.52156,                0.09677,                0.08506,                 0.0197,                    nan,                 2.0069,                    nan,                    nan,             0.00069914,             0.00069914,             0.00069914
                    660,                0.57553,                  1.233,                0.51121,                 0.9895,                0.92882,                0.16129,                0.17275,                0.08597,                0.74189,                0.12903,                0.11356,                0.02022,                    nan,                 1.9565,                    nan,                    nan,             0.00069716,             0.00069716,             0.00069716
                    661,                 0.6382,                 1.2875,                0.59051,                 1.0373,                0.71063,                0.16129,                0.17551,                0.10194,                0.56831,                0.12903,                0.12203,                0.02048,                    nan,                 1.8621,                    nan,                    nan,             0.00069518,             0.00069518,             0.00069518
                    662,                0.56267,                 1.2128,                0.45391,                0.98585,                0.70571,                0.16129,                0.16878,                0.10197,                0.42343,                0.09677,                0.05459,                0.01564,                    nan,                 1.8691,                    nan,                    nan,              0.0006932,              0.0006932,              0.0006932
                    663,                0.59665,                 1.1928,                0.49776,                 1.0291,                0.70489,                0.16129,                0.17156,                0.09218,                0.28323,                0.06452,                0.03862,                0.01212,                    nan,                 1.9908,                    nan,                    nan,             0.00069122,             0.00069122,             0.00069122
                    664,                0.58509,                 1.2255,                 0.4931,                 0.9696,                0.71149,                0.16129,                0.18493,                0.09647,                0.42292,                0.09677,                0.05234,                0.01317,                    nan,                 1.9708,                    nan,                    nan,             0.00068924,             0.00068924,             0.00068924
                    665,                0.58215,                 1.1826,                0.46444,                0.97833,                 0.7068,                0.16129,                0.17902,                0.09754,                0.42408,                0.09677,                0.05758,                0.01621,                    nan,                 1.9053,                    nan,                    nan,             0.00068726,             0.00068726,             0.00068726
                    666,                0.54115,                  1.168,                0.43353,                0.99037,                0.73862,                0.16129,                0.18026,                0.11208,                0.44051,                0.09677,                0.06464,                0.01681,                    nan,                 1.8691,                    nan,                    nan,             0.00068528,             0.00068528,             0.00068528
                    667,                0.52568,                 1.1474,                0.42801,                0.98425,                0.94322,                0.16129,                0.17242,                0.11313,                0.56593,                0.09677,                0.07586,                0.01936,                    nan,                 1.9187,                    nan,                    nan,              0.0006833,              0.0006833,              0.0006833
                    668,                0.56967,                 1.1789,                0.46749,                 1.0172,                0.95487,                0.16129,                 0.1719,                   0.11,                0.57292,                0.09677,                0.07552,                0.01924,                    nan,                 1.9328,                    nan,                    nan,             0.00068132,             0.00068132,             0.00068132
                    669,                0.59693,                 1.2803,                0.45424,                0.99372,                0.85292,                0.16129,                0.17514,                0.11182,                0.50785,                0.09677,                0.07763,                0.01997,                    nan,                  1.949,                    nan,                    nan,             0.00067934,             0.00067934,             0.00067934
                    670,                0.57492,                 1.2146,                0.49007,                0.99002,                   0.84,                0.16129,                0.18389,                0.08967,                0.50197,                0.09677,                 0.0737,                0.01795,                    nan,                  1.911,                    nan,                    nan,             0.00067736,             0.00067736,             0.00067736
                    671,                0.59027,                 1.1931,                0.50353,                 1.0283,                0.82771,                0.16129,                0.19327,                0.10526,                0.49663,                0.09677,                 0.0755,                 0.0196,                    nan,                 1.8803,                    nan,                    nan,             0.00067538,             0.00067538,             0.00067538
                    672,                0.58863,                  1.264,                0.47875,                0.99293,                0.82668,                0.16129,                0.19789,                0.11163,                 0.4968,                0.09677,                0.08707,                 0.0208,                    nan,                 1.8191,                    nan,                    nan,              0.0006734,              0.0006734,              0.0006734
                    673,                0.51471,                  1.131,                0.42356,                0.96891,                0.83067,                0.16129,                0.18974,                0.11745,                0.66453,                0.12903,                0.13393,                0.02807,                    nan,                 1.8089,                    nan,                    nan,             0.00067142,             0.00067142,             0.00067142
                    674,                0.51365,                 1.2055,                0.43743,                 0.9564,                0.83827,                0.16129,                0.18974,                 0.1288,                0.67062,                0.12903,                0.12793,                0.02658,                    nan,                 1.8135,                    nan,                    nan,             0.00066944,             0.00066944,             0.00066944
                    675,                0.49878,                 1.1599,                0.42836,                 0.9598,                0.79747,                0.16129,                0.18862,                 0.1173,                0.47728,                0.09677,                0.07246,                0.02194,                    nan,                 1.8665,                    nan,                    nan,             0.00066746,             0.00066746,             0.00066746
                    676,                0.51565,                 1.1671,                0.41846,                 1.0004,                0.79409,                0.16129,                0.18945,                0.11744,                0.47354,                0.09677,                  0.073,                0.02415,                    nan,                 1.8737,                    nan,                    nan,             0.00066548,             0.00066548,             0.00066548
                    677,                 0.5652,                 1.1512,                0.45819,                 1.0143,                0.78613,                0.16129,                0.18862,                0.11689,                0.46906,                0.09677,                0.07246,                0.02134,                    nan,                 1.8465,                    nan,                    nan,              0.0006635,              0.0006635,              0.0006635
                    678,                 0.5059,                 1.0989,                0.40567,                0.99401,                0.82554,                0.16129,                0.19697,                0.11244,                0.66043,                0.12903,                 0.1352,                0.02592,                    nan,                 1.8065,                    nan,                    nan,             0.00066152,             0.00066152,             0.00066152
                    679,                 0.5413,                 1.1966,                0.45793,                 1.0372,                0.82747,                0.16129,                0.20417,                 0.1227,                0.66198,                0.12903,                0.12812,                0.02465,                    nan,                 1.8346,                    nan,                    nan,             0.00065954,             0.00065954,             0.00065954
                    680,                 0.5112,                 1.1943,                0.41088,                0.98107,                 0.8264,                0.16129,                0.20305,                0.12353,                0.49566,                0.09677,                0.07885,                0.02012,                    nan,                 1.8449,                    nan,                    nan,             0.00065756,             0.00065756,             0.00065756
                    681,                0.51557,                 1.1707,                0.40126,                0.95858,                0.82568,                0.16129,                0.18872,                0.11612,                0.49541,                0.09677,                0.06228,                0.01634,                    nan,                 1.8379,                    nan,                    nan,             0.00065558,             0.00065558,             0.00065558
                    682,                0.56078,                 1.1905,                0.45661,                 0.9903,                0.82569,                0.16129,                0.18682,                0.10083,                0.49541,                0.09677,                0.08462,                0.02023,                    nan,                 1.8609,                    nan,                    nan,              0.0006536,              0.0006536,              0.0006536
                    683,                0.53672,                 1.2023,                0.41825,                0.98686,                0.82706,                0.16129,                0.19354,                0.10833,                0.66153,                0.12903,                0.12632,                0.02491,                    nan,                 1.8725,                    nan,                    nan,             0.00065162,             0.00065162,             0.00065162
                    684,                0.59577,                 1.1643,                0.50528,                 1.0384,                0.83139,                0.16129,                0.18759,                0.10759,                0.66497,                0.12903,                0.12611,                0.02486,                    nan,                 1.9039,                    nan,                    nan,             0.00064964,             0.00064964,             0.00064964
                    685,                0.51005,                 1.1744,                0.46205,                0.96574,                0.87579,                0.16129,                0.19034,                0.11928,                0.70063,                0.12903,                0.12844,                0.02517,                    nan,                 1.9281,                    nan,                    nan,             0.00064766,             0.00064766,             0.00064766
                    686,                 0.6104,                  1.157,                 0.4495,                 1.0604,                0.87897,                0.16129,                0.19271,                0.12455,                0.70113,                0.12903,                0.12344,                0.02441,                    nan,                 1.9759,                    nan,                    nan,             0.00064568,             0.00064568,             0.00064568
                    687,                0.50282,                 1.1631,                0.45398,                0.95824,                0.82419,                0.16129,                0.19271,                0.13084,                0.65897,                0.12903,                0.12344,                0.01981,                    nan,                 1.9838,                    nan,                    nan,              0.0006437,              0.0006437,              0.0006437
                    688,                0.48004,                 1.1704,                0.41867,                0.97644,                0.81907,                0.16129,                0.17476,                0.12629,                0.65526,                0.12903,                0.10146,                0.01757,                    nan,                 1.9749,                    nan,                    nan,             0.00064172,             0.00064172,             0.00064172
                    689,                0.53709,                 1.2343,                0.45489,                0.98822,                0.82074,                0.16129,                0.17093,                0.11679,                 0.6566,                0.12903,                0.09763,                0.01608,                    nan,                 1.9572,                    nan,                    nan,             0.00063974,             0.00063974,             0.00063974
                    690,                0.53427,                 1.1827,                0.45722,                0.98253,                0.82363,                0.16129,                0.17184,                0.10043,                 0.6589,                0.12903,                0.10704,                0.01703,                    nan,                 1.9299,                    nan,                    nan,             0.00063776,             0.00063776,             0.00063776
