                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    223,                0.31248,                0.37687,                0.28717,                0.83168,                0.99757,                0.98996,                 0.9941,                0.97655,                0.99614,                0.98848,                0.99408,                0.86521,                    nan,                0.36016,                    nan,                    nan,              0.0078121,              0.0078121,              0.0078121
                    224,                0.31459,                0.37364,                0.28411,                 0.8312,                0.99731,                0.98977,                0.99406,                0.97678,                0.99616,                0.98833,                0.99409,                0.86511,                    nan,                0.36022,                    nan,                    nan,              0.0078022,              0.0078022,              0.0078022
                    225,                0.30969,                0.36877,                0.27963,                0.82769,                 0.9973,                0.98984,                0.99406,                0.97681,                0.99639,                0.98855,                0.99409,                0.86503,                    nan,                0.36032,                    nan,                    nan,              0.0077923,              0.0077923,              0.0077923
                    226,                0.31196,                0.36891,                0.28349,                0.82989,                0.99737,                 0.9897,                0.99406,                0.97675,                0.99624,                 0.9884,                0.99409,                0.86494,                    nan,                0.36044,                    nan,                    nan,              0.0077824,              0.0077824,              0.0077824
                    227,                0.31349,                0.37331,                 0.2834,                0.82987,                0.99732,                0.98973,                0.99407,                 0.9769,                0.99625,                0.98843,                 0.9941,                0.86496,                    nan,                 0.3605,                    nan,                    nan,              0.0077725,              0.0077725,              0.0077725
                    228,                0.31183,                0.37293,                0.27993,                0.82854,                 0.9973,                0.98976,                0.99408,                 0.9769,                0.99631,                 0.9887,                0.99411,                0.86462,                    nan,                0.36069,                    nan,                    nan,              0.0077626,              0.0077626,              0.0077626
                    229,                0.31117,                0.37236,                0.28095,                0.83034,                0.99752,                0.98997,                0.99407,                0.97674,                0.99633,                0.98866,                 0.9941,                0.86493,                    nan,                0.36097,                    nan,                    nan,              0.0077527,              0.0077527,              0.0077527
                    230,                0.31152,                0.37116,                0.28072,                0.82852,                0.99745,                0.99004,                0.99408,                0.97701,                0.99635,                0.98874,                0.99411,                0.86523,                    nan,                0.36111,                    nan,                    nan,              0.0077428,              0.0077428,              0.0077428
                    231,                0.31214,                 0.3663,                0.28112,                0.83064,                0.99742,                0.99024,                0.99407,                0.97701,                0.99653,                0.98901,                0.99412,                0.86541,                    nan,                0.36106,                    nan,                    nan,              0.0077329,              0.0077329,              0.0077329
                    232,                0.30951,                0.37109,                0.27741,                0.83128,                0.99698,                0.99066,                0.99408,                0.97709,                0.99651,                0.98901,                0.99412,                0.86534,                    nan,                0.36112,                    nan,                    nan,               0.007723,               0.007723,               0.007723
                    233,                0.31004,                0.37754,                0.27956,                0.82938,                0.99728,                0.99045,                0.99408,                0.97711,                0.99649,                  0.989,                0.99413,                0.86534,                    nan,                0.36116,                    nan,                    nan,              0.0077131,              0.0077131,              0.0077131
                    234,                0.31016,                0.37127,                0.27949,                0.82977,                0.99729,                0.99035,                0.99408,                0.97704,                 0.9965,                0.98908,                0.99413,                0.86518,                    nan,                0.36128,                    nan,                    nan,              0.0077032,              0.0077032,              0.0077032
                    235,                0.30662,                 0.3646,                0.27536,                0.82598,                0.99733,                0.99049,                0.99408,                0.97726,                0.99649,                0.98918,                0.99412,                0.86521,                    nan,                 0.3614,                    nan,                    nan,              0.0076933,              0.0076933,              0.0076933
                    236,                0.30806,                0.36991,                0.27632,                0.82926,                0.99714,                0.99037,                0.99408,                0.97728,                0.99644,                0.98921,                0.99413,                0.86534,                    nan,                0.36159,                    nan,                    nan,              0.0076834,              0.0076834,              0.0076834
                    237,                0.30578,                0.36889,                0.27452,                0.82906,                 0.9975,                0.99034,                0.99408,                 0.9772,                0.99667,                0.98928,                0.99414,                0.86504,                    nan,                0.36151,                    nan,                    nan,              0.0076735,              0.0076735,              0.0076735
                    238,                 0.3108,                 0.3657,                0.27953,                0.83033,                 0.9977,                0.99056,                0.99414,                0.97724,                0.99658,                0.98927,                0.99414,                0.86508,                    nan,                0.36154,                    nan,                    nan,              0.0076636,              0.0076636,              0.0076636
                    239,                0.31034,                0.37592,                0.28093,                 0.8278,                 0.9977,                0.99056,                0.99413,                0.97728,                0.99661,                0.98926,                0.99413,                0.86535,                    nan,                 0.3616,                    nan,                    nan,              0.0076537,              0.0076537,              0.0076537
                    240,                0.31204,                0.37738,                0.28293,                0.82874,                0.99743,                 0.9908,                0.99414,                0.97735,                0.99671,                0.98925,                0.99414,                0.86541,                    nan,                0.36167,                    nan,                    nan,              0.0076438,              0.0076438,              0.0076438
                    241,                0.30805,                0.37076,                0.27906,                0.82884,                0.99737,                0.99033,                0.99409,                0.97716,                0.99663,                0.98925,                0.99414,                0.86523,                    nan,                 0.3616,                    nan,                    nan,              0.0076339,              0.0076339,              0.0076339
                    242,                0.30583,                 0.3664,                0.27603,                0.82877,                0.99742,                0.99031,                0.99409,                0.97726,                0.99661,                0.98925,                0.99413,                 0.8657,                    nan,                0.36162,                    nan,                    nan,               0.007624,               0.007624,               0.007624
                    243,                0.30729,                0.36534,                0.27816,                0.82959,                0.99715,                0.99031,                0.99409,                0.97714,                0.99635,                0.98926,                0.99413,                0.86565,                    nan,                0.36157,                    nan,                    nan,              0.0076141,              0.0076141,              0.0076141
                    244,                0.30773,                0.36902,                0.27702,                0.82898,                0.99731,                0.99057,                0.99414,                0.97724,                 0.9963,                0.98927,                0.99414,                 0.8657,                    nan,                0.36158,                    nan,                    nan,              0.0076042,              0.0076042,              0.0076042
                    245,                0.30602,                0.36764,                0.27868,                 0.8294,                0.99699,                0.99097,                0.99414,                0.97732,                0.99612,                0.98927,                0.99414,                 0.8657,                    nan,                0.36154,                    nan,                    nan,              0.0075943,              0.0075943,              0.0075943
                    246,                0.30587,                0.36731,                0.27684,                0.82778,                0.99703,                0.99092,                0.99414,                0.97736,                0.99611,                0.98927,                0.99414,                0.86577,                    nan,                0.36144,                    nan,                    nan,              0.0075844,              0.0075844,              0.0075844
                    247,                 0.3063,                0.36555,                0.27538,                0.82773,                0.99668,                0.99097,                 0.9941,                0.97731,                0.99614,                0.98928,                0.99415,                0.86605,                    nan,                0.36124,                    nan,                    nan,              0.0075745,              0.0075745,              0.0075745
                    248,                 0.3074,                0.36295,                0.27986,                 0.8284,                0.99696,                0.99121,                0.99415,                0.97749,                0.99614,                0.98931,                0.99415,                0.86618,                    nan,                0.36122,                    nan,                    nan,              0.0075646,              0.0075646,              0.0075646
                    249,                0.30571,                 0.3711,                0.27797,                0.82819,                0.99695,                0.99122,                0.99415,                 0.9775,                0.99615,                0.98929,                0.99415,                0.86595,                    nan,                0.36115,                    nan,                    nan,              0.0075547,              0.0075547,              0.0075547
                    250,                 0.3061,                0.37185,                0.27459,                0.82934,                  0.997,                0.99121,                0.99415,                0.97754,                0.99624,                0.98919,                0.99415,                0.86645,                    nan,                0.36111,                    nan,                    nan,              0.0075448,              0.0075448,              0.0075448
                    251,                0.30469,                0.35946,                0.27549,                0.82927,                  0.997,                0.99122,                0.99415,                0.97769,                0.99625,                0.98916,                0.99415,                0.86625,                    nan,                0.36093,                    nan,                    nan,              0.0075349,              0.0075349,              0.0075349
                    252,                0.30485,                0.36194,                0.27337,                0.82959,                0.99701,                0.99122,                0.99415,                0.97773,                0.99623,                0.98922,                0.99415,                0.86611,                    nan,                0.36099,                    nan,                    nan,               0.007525,               0.007525,               0.007525
                    253,                0.30681,                0.36717,                0.27556,                0.82828,                0.99688,                0.99078,                0.99409,                0.97752,                0.99621,                0.98927,                0.99414,                0.86617,                    nan,                0.36089,                    nan,                    nan,              0.0075151,              0.0075151,              0.0075151
                    254,                0.30605,                0.37064,                0.27607,                 0.8283,                0.99713,                0.99101,                0.99414,                0.97754,                0.99618,                0.98933,                0.99414,                  0.866,                    nan,                0.36091,                    nan,                    nan,              0.0075052,              0.0075052,              0.0075052
                    255,                0.30536,                0.36402,                0.27642,                0.82808,                0.99739,                 0.9912,                0.99415,                 0.9776,                0.99622,                0.98929,                0.99414,                0.86589,                    nan,                0.36085,                    nan,                    nan,              0.0074953,              0.0074953,              0.0074953
                    256,                0.30463,                0.36732,                0.27554,                0.82667,                 0.9972,                0.99091,                0.99415,                0.97744,                0.99625,                0.98928,                0.99414,                0.86589,                    nan,                0.36086,                    nan,                    nan,              0.0074854,              0.0074854,              0.0074854
                    257,                0.30519,                0.36469,                0.27451,                0.82848,                0.99746,                0.99117,                0.99415,                0.97761,                 0.9962,                0.98935,                0.99414,                0.86632,                    nan,                0.36084,                    nan,                    nan,              0.0074755,              0.0074755,              0.0074755
                    258,                0.30829,                 0.3703,                0.27512,                0.83052,                0.99759,                0.99101,                0.99415,                0.97747,                0.99615,                0.98941,                0.99413,                0.86627,                    nan,                 0.3607,                    nan,                    nan,              0.0074656,              0.0074656,              0.0074656
                    259,                0.30683,                0.36885,                0.27696,                0.82916,                0.99758,                0.99106,                0.99415,                0.97759,                0.99617,                0.98943,                0.99413,                0.86636,                    nan,                0.36083,                    nan,                    nan,              0.0074557,              0.0074557,              0.0074557
                    260,                0.30458,                0.37048,                0.27533,                0.82717,                0.99761,                0.99114,                0.99414,                0.97734,                0.99627,                0.98935,                0.99413,                0.86617,                    nan,                0.36083,                    nan,                    nan,              0.0074458,              0.0074458,              0.0074458
                    261,                0.30426,                0.36705,                0.27392,                0.82894,                 0.9975,                0.99121,                0.99415,                0.97754,                0.99636,                0.98931,                0.99414,                0.86652,                    nan,                 0.3608,                    nan,                    nan,              0.0074359,              0.0074359,              0.0074359
                    262,                0.30594,                0.36219,                0.27419,                0.82885,                0.99792,                0.99109,                0.99415,                0.97727,                0.99651,                0.98944,                0.99415,                0.86632,                    nan,                 0.3608,                    nan,                    nan,               0.007426,               0.007426,               0.007426
                    263,                0.30271,                0.36189,                0.27287,                0.82566,                0.99786,                 0.9911,                0.99415,                0.97734,                0.99653,                0.98956,                0.99415,                0.86634,                    nan,                0.36079,                    nan,                    nan,              0.0074161,              0.0074161,              0.0074161
                    264,                0.30308,                0.36512,                0.27071,                0.82745,                0.99757,                0.99086,                0.99411,                0.97734,                0.99643,                0.98957,                0.99416,                0.86633,                    nan,                0.36083,                    nan,                    nan,              0.0074062,              0.0074062,              0.0074062
                    265,                0.30345,                0.36242,                 0.2742,                0.82778,                0.99754,                0.99087,                 0.9942,                0.97739,                0.99638,                0.98958,                0.99416,                0.86597,                    nan,                0.36069,                    nan,                    nan,              0.0073963,              0.0073963,              0.0073963
                    266,                0.30555,                0.36914,                0.27289,                0.82889,                0.99745,                0.99088,                 0.9942,                0.97753,                0.99634,                0.98958,                0.99416,                0.86654,                    nan,                 0.3606,                    nan,                    nan,              0.0073864,              0.0073864,              0.0073864
                    267,                0.30146,                0.36102,                0.27252,                0.82717,                0.99759,                0.99114,                0.99426,                0.97752,                0.99632,                0.98959,                0.99416,                0.86634,                    nan,                0.36063,                    nan,                    nan,              0.0073765,              0.0073765,              0.0073765
                    268,                0.30426,                 0.3682,                0.27079,                0.82853,                0.99754,                0.99114,                0.99426,                0.97764,                0.99629,                0.98959,                0.99416,                0.86657,                    nan,                0.36059,                    nan,                    nan,              0.0073666,              0.0073666,              0.0073666
                    269,                0.30598,                0.37028,                0.27388,                   0.83,                  0.998,                0.99111,                0.99426,                0.97775,                0.99663,                0.98958,                0.99416,                0.86669,                    nan,                0.36045,                    nan,                    nan,              0.0073567,              0.0073567,              0.0073567
                    270,                0.30295,                 0.3637,                0.27371,                0.82684,                0.99797,                0.99111,                0.99426,                0.97772,                0.99661,                0.98958,                0.99415,                0.86678,                    nan,                0.36042,                    nan,                    nan,              0.0073468,              0.0073468,              0.0073468
                    271,                0.30618,                 0.3653,                0.27839,                0.82647,                  0.998,                0.99111,                0.99426,                0.97758,                0.99666,                0.98958,                0.99415,                0.86677,                    nan,                0.36036,                    nan,                    nan,              0.0073369,              0.0073369,              0.0073369
                    272,                0.30531,                0.36763,                0.27547,                0.82801,                0.99775,                0.99116,                0.99426,                0.97765,                0.99672,                0.98955,                0.99415,                0.86707,                    nan,                0.36032,                    nan,                    nan,               0.007327,               0.007327,               0.007327
                    273,                0.30035,                0.35868,                0.27599,                0.82471,                0.99809,                0.99109,                0.99426,                0.97784,                0.99675,                0.98941,                0.99416,                0.86709,                    nan,                0.36017,                    nan,                    nan,              0.0073171,              0.0073171,              0.0073171
                    274,                0.30143,                 0.3677,                0.27147,                0.82807,                0.99816,                0.99082,                0.99426,                0.97765,                0.99663,                0.98933,                0.99416,                0.86701,                    nan,                0.36016,                    nan,                    nan,              0.0073072,              0.0073072,              0.0073072
                    275,                  0.302,                0.36309,                0.27186,                0.82637,                0.99821,                0.99082,                0.99426,                0.97755,                0.99668,                0.98933,                0.99416,                0.86677,                    nan,                0.36003,                    nan,                    nan,              0.0072973,              0.0072973,              0.0072973
                    276,                0.29798,                0.35596,                 0.2674,                0.82798,                0.99856,                0.99065,                0.99426,                0.97758,                0.99703,                0.98915,                0.99416,                0.86694,                    nan,                0.36005,                    nan,                    nan,              0.0072874,              0.0072874,              0.0072874
                    277,                0.30259,                 0.3689,                0.27774,                0.82707,                0.99837,                 0.9907,                0.99426,                0.97739,                0.99696,                0.98912,                0.99416,                0.86692,                    nan,                0.36005,                    nan,                    nan,              0.0072775,              0.0072775,              0.0072775
                    278,                0.30003,                0.36357,                0.26794,                0.82764,                0.99846,                0.99059,                0.99426,                0.97751,                0.99694,                0.98908,                0.99417,                 0.8674,                    nan,                0.36013,                    nan,                    nan,              0.0072676,              0.0072676,              0.0072676
                    279,                0.30131,                 0.3596,                0.27011,                0.82726,                0.99837,                0.99053,                0.99426,                0.97764,                0.99685,                0.98902,                0.99416,                0.86745,                    nan,                0.36014,                    nan,                    nan,              0.0072577,              0.0072577,              0.0072577
                    280,                0.30142,                0.36724,                0.26915,                0.82648,                0.99791,                0.99083,                0.99426,                0.97751,                0.99686,                0.98901,                0.99416,                0.86768,                    nan,                0.36011,                    nan,                    nan,              0.0072478,              0.0072478,              0.0072478
                    281,                0.30197,                0.36268,                0.27566,                0.82677,                0.99752,                0.99114,                0.99426,                0.97762,                 0.9963,                0.98907,                0.99416,                0.86761,                    nan,                0.36011,                    nan,                    nan,              0.0072379,              0.0072379,              0.0072379
                    282,                0.30075,                0.36041,                0.27049,                 0.8278,                0.99787,                0.99059,                0.99427,                0.97762,                0.99636,                0.98908,                0.99416,                0.86769,                    nan,                   0.36,                    nan,                    nan,               0.007228,               0.007228,               0.007228
